04,1,2022-07-22,48,2,19.0,27.0,0.0,977,204
04,2,2022-07-22,43,0,20.0,23.0,0.0,1020,149
05,0,2022-07-22,67,5,32.0,29.0,1.0,2413,365
05,1,2022-07-22,31,3,15.0,13.0,0.0,1215,207
05,2,2022-07-22,35,2,17.0,15.0,1.0,1177,155
06,0,2022-07-22,379,18,215.0,129.0,17.0,11827,2417
06,1,2022-07-22,174,13,103.0,50.0,8.0,5919,1386
06,2,2022-07-22,193,4,105.0,75.0,9.0,5713,996
07,0,2022-07-22,68,1,65.0,2.0,0.0,3567,630
07,1,2022-07-22,30,1,28.0,1.0,0.0,1690,370
07,2,2022-07-22,38,0,37.0,1.0,0.0,1831,257
08,0,2022-07-22,76,1,22.0,49.0,4.0,1814,487
08,1,2022-07-22,34,0,11.0,20.0,3.0,902,277
08,2,2022-07-22,42,1,11.0,29.0,1.0,896,208
09,0,2022-07-22,57,4,45.0,7.0,1.0,1120,215
09,1,2022-07-22,30,3,24.0,2.0,1.0,543,114
09,2,2022-07-22,27,1,21.0,5.0,0.0,571,101
10,0,2022-07-22,48,5,35.0,7.0,1.0,3104,581
10,1,2022-07-22,23,3,17.0,3.0,0.0,1548,343
10,2,2022-07-22,25,2,18.0,4.0,1.0,1538,235
11,0,2022-07-22,107,1,58.0,45.0,3.0,2851,613
11,1,2022-07-22,55,1,32.0,20.0,2.0,1415,350
11,2,2022-07-22,50,0,24.0,25.0,1.0,1408,246
12,0,2022-07-22,76,2,44.0,29.0,1.0,2177,391
12,1,2022-07-22,43,2,25.0,15.0,1.0,1078,232
12,2,2022-07-22,32,0,18.0,14.0,0.0,1069,154
13,0,2022-07-22,757,62,408.0,275.0,12.0,40618,5695
13,1,2022-07-22,385,44,208.0,125.0,8.0,20157,3315
13,2,2022-07-22,362,17,197.0,144.0,4.0,20128,2337
14,0,2022-07-22,155,7,132.0,15.0,1.0,5670,896
14,1,2022-07-22,77,7,65.0,4.0,1.0,2674,498
14,2,2022-07-22,70,0,61.0,9.0,0.0,2928,390
15,0,2022-07-22,34,6,17.0,11.0,0.0,1369,226
15,1,2022-07-22,18,0,13.0,5.0,0.0,689,124
15,2,2022-07-22,16,6,4.0,6.0,0.0,674,98
16,0,2022-07-22,51,3,33.0,15.0,0.0,1748,294
16,1,2022-07-22,24,1,17.0,6.0,0.0,881,179
16,2,2022-07-22,26,2,15.0,9.0,0.0,849,112
17,0,2022-07-22,184,6,137.0,38.0,3.0,3778,674
17,1,2022-07-22,87,3,69.0,13.0,2.0,1899,408
17,2,2022-07-22,97,3,68.0,25.0,1.0,1859,264
18,0,2022-07-22,146,8,90.0,48.0,0.0,2993,668
18,1,2022-07-22,70,4,48.0,18.0,0.0,1409,370
18,2,2022-07-22,73,4,41.0,28.0,0.0,1573,297
19,0,2022-07-22,86,4,67.0,14.0,1.0,2431,368
19,1,2022-07-22,39,2,32.0,5.0,0.0,1197,202
19,2,2022-07-22,47,2,35.0,9.0,1.0,1210,163
21,0,2022-07-22,188,16,127.0,44.0,1.0,6718,1249
21,1,2022-07-22,96,11,60.0,24.0,1.0,3300,720
21,2,2022-07-22,90,5,65.0,20.0,0.0,3378,520
22,0,2022-07-22,70,5,52.0,5.0,8.0,3984,463
22,1,2022-07-22,33,3,23.0,2.0,5.0,1886,242
22,2,2022-07-22,37,2,29.0,3.0,3.0,2085,218
23,0,2022-07-22,21,3,15.0,3.0,0.0,981,157
23,1,2022-07-22,13,1,11.0,1.0,0.0,518,93
23,2,2022-07-22,8,2,4.0,2.0,0.0,460,63
24,0,2022-07-22,124,3,98.0,23.0,0.0,2437,446
24,1,2022-07-22,57,1,50.0,6.0,0.0,1178,254
24,2,2022-07-22,64,1,47.0,16.0,0.0,1237,191
25,0,2022-07-22,77,11,46.0,1.0,19.0,4415,708
25,1,2022-07-22,34,7,20.0,0.0,7.0,2223,413
25,2,2022-07-22,43,4,26.0,1.0,12.0,2183,294
26,0,2022-07-22,111,7,91.0,10.0,3.0,5363,1142
26,1,2022-07-22,55,5,43.0,6.0,1.0,2674,676
26,2,2022-07-22,55,2,47.0,4.0,2.0,2633,449
27,0,2022-07-22,217,3,75.0,139.0,0.0,3416,698
27,1,2022-07-22,93,2,29.0,62.0,0.0,1633,395
27,2,2022-07-22,120,1,46.0,73.0,0.0,1758,297
28,0,2022-07-22,118,3,75.0,37.0,3.0,5216,736
28,1,2022-07-22,55,1,37.0,15.0,2.0,2590,395
28,2,2022-07-22,63,2,38.0,22.0,1.0,2575,338
29,0,2022-07-22,307,15,233.0,54.0,5.0,5080,637
29,1,2022-07-22,137,7,110.0,18.0,2.0,2505,383
29,2,2022-07-22,162,8,116.0,35.0,3.0,2511,248
2A,0,2022-07-22,77,1,42.0,32.0,2.0,1433,224
2A,1,2022-07-22,35,1,21.0,11.0,2.0,722,125
2A,2,2022-07-22,41,0,20.0,21.0,0.0,707,99
2B,0,2022-07-22,53,5,28.0,19.0,1.0,1461,233
2B,1,2022-07-22,33,4,17.0,12.0,0.0,767,133
2B,2,2022-07-22,20,1,11.0,7.0,1.0,689,99
30,0,2022-07-22,200,13,96.0,86.0,5.0,6078,1115
30,1,2022-07-22,95,7,54.0,33.0,1.0,3083,634
30,2,2022-07-22,104,6,41.0,53.0,4.0,2969,478
31,0,2022-07-22,339,54,162.0,104.0,19.0,11814,1388
31,1,2022-07-22,163,30,70.0,56.0,7.0,6001,822
31,2,2022-07-22,175,24,92.0,47.0,12.0,5725,558
32,0,2022-07-22,86,1,63.0,21.0,1.0,1322,213
32,1,2022-07-22,38,0,31.0,6.0,1.0,655,114
32,2,2022-07-22,48,1,32.0,15.0,0.0,660,97
33,0,2022-07-22,456,44,334.0,71.0,7.0,12259,1806
33,1,2022-07-22,242,34,172.0,35.0,1.0,6158,1017
33,2,2022-07-22,207,10,156.0,35.0,6.0,6027,780
34,0,2022-07-22,287,35,144.0,104.0,4.0,10516,1705
34,1,2022-07-22,144,23,83.0,35.0,3.0,5281,1010
34,2,2022-07-22,140,12,59.0,68.0,1.0,5189,688
35,0,2022-07-22,277,14,221.0,39.0,3.0,8476,1153
35,1,2022-07-22,133,9,109.0,14.0,1.0,4164,650
35,2,2022-07-22,141,5,110.0,24.0,2.0,4267,499
36,0,2022-07-22,66,2,31.0,33.0,0.0,2025,369
36,1,2022-07-22,28,2,15.0,11.0,0.0,1006,204
36,2,2022-07-22,38,0,16.0,22.0,0.0,990,161
37,0,2022-07-22,169,8,115.0,38.0,8.0,3852,699
37,1,2022-07-22,87,6,55.0,24.0,2.0,1986,439
37,2,2022-07-22,79,2,58.0,14.0,5.0,1857,257
38,0,2022-07-22,293,21,189.0,79.0,4.0,13584,2429
38,1,2022-07-22,139,14,85.0,37.0,3.0,6564,1419
38,2,2022-07-22,151,7,101.0,42.0,1.0,6954,999
39,0,2022-07-22,70,2,50.0,17.0,1.0,3322,642
39,1,2022-07-22,30,0,19.0,10.0,1.0,1528,341
39,2,2022-07-22,40,2,31.0,7.0,0.0,1775,298
40,0,2022-07-22,98,3,72.0,23.0,0.0,2173,397
40,1,2022-07-22,53,2,36.0,15.0,0.0,1097,212
40,2,2022-07-22,45,1,36.0,8.0,0.0,1071,182
41,0,2022-07-22,130,5,52.0,69.0,4.0,3008,497
41,1,2022-07-22,70,4,22.0,43.0,1.0,1460,295
41,2,2022-07-22,59,1,30.0,25.0,3.0,1535,200
42,0,2022-07-22,213,12,169.0,31.0,1.0,9527,1832
42,1,2022-07-22,105,7,84.0,14.0,0.0,4701,1065
42,2,2022-07-22,106,5,83.0,17.0,1.0,4769,756
43,0,2022-07-22,89,2,68.0,19.0,0.0,2637,388
43,1,2022-07-22,44,1,31.0,12.0,0.0,1274,226
43,2,2022-07-22,44,1,36.0,7.0,0.0,1338,159
44,0,2022-07-22,150,16,131.0,3.0,0.0,8766,1300
44,1,2022-07-22,78,10,67.0,1.0,0.0,4321,728
44,2,2022-07-22,70,6,62.0,2.0,0.0,4426,571
45,0,2022-07-22,272,22,112.0,123.0,15.0,5305,926
45,1,2022-07-22,134,16,52.0,57.0,9.0,2625,552
45,2,2022-07-22,137,6,60.0,66.0,5.0,2654,370
46,0,2022-07-22,46,0,21.0,25.0,0.0,1179,172
46,1,2022-07-22,26,0,13.0,13.0,0.0,575,106
46,2,2022-07-22,20,0,8.0,12.0,0.0,597,65
47,0,2022-07-22,54,4,42.0,8.0,0.0,2080,385
47,1,2022-07-22,31,1,24.0,6.0,0.0,1056,219
47,2,2022-07-22,20,2,17.0,1.0,0.0,971,161
48,0,2022-07-22,12,0,9.0,3.0,0.0,675,156
48,1,2022-07-22,4,0,3.0,1.0,0.0,359,86
48,2,2022-07-22,8,0,6.0,2.0,0.0,310,69
49,0,2022-07-22,196,21,135.0,39.0,1.0,7478,1111
49,1,2022-07-22,91,11,70.0,9.0,1.0,3579,684
49,2,2022-07-22,103,10,63.0,30.0,0.0,3866,424
50,0,2022-07-22,277,5,120.0,152.0,0.0,3844,652
50,1,2022-07-22,137,4,61.0,72.0,0.0,1790,364
50,2,2022-07-22,138,1,57.0,80.0,0.0,2008,280
51,0,2022-07-22,195,3,126.0,40.0,26.0,6615,1214
51,1,2022-07-22,100,0,66.0,14.0,20.0,3250,693
51,2,2022-07-22,91,3,57.0,26.0,5.0,3265,508
52,0,2022-07-22,54,2,44.0,8.0,0.0,2326,489
52,1,2022-07-22,31,1,24.0,6.0,0.0,1093,253
52,2,2022-07-22,23,1,20.0,2.0,0.0,1205,231
53,0,2022-07-22,49,2,43.0,4.0,0.0,2430,384
53,1,2022-07-22,25,2,20.0,3.0,0.0,1165,218
53,2,2022-07-22,23,0,22.0,1.0,0.0,1262,166
54,0,2022-07-22,174,21,107.0,39.0,7.0,7792,1565
54,1,2022-07-22,78,15,47.0,13.0,3.0,3799,891
54,2,2022-07-22,95,6,59.0,26.0,4.0,3937,660
55,0,2022-07-22,74,3,57.0,7.0,7.0,2071,468
55,1,2022-07-22,32,3,22.0,3.0,4.0,1022,267
55,2,2022-07-22,41,0,34.0,4.0,3.0,1038,200
56,0,2022-07-22,161,9,130.0,21.0,1.0,5111,735
56,1,2022-07-22,84,6,69.0,9.0,0.0,2485,412
56,2,2022-07-22,77,3,61.0,12.0,1.0,2590,318
57,0,2022-07-22,227,7,147.0,46.0,27.0,11787,3044
57,1,2022-07-22,119,3,78.0,18.0,20.0,5834,1697
57,2,2022-07-22,106,4,67.0,28.0,7.0,5865,1323
58,0,2022-07-22,49,1,32.0,16.0,0.0,2034,442
58,1,2022-07-22,17,1,11.0,5.0,0.0,969,242
58,2,2022-07-22,27,0,20.0,7.0,0.0,1038,195
59,0,2022-07-22,914,67,614.0,206.0,27.0,30929,5318
59,1,2022-07-22,423,48,279.0,81.0,15.0,14988,2922
59,2,2022-07-22,484,19,329.0,124.0,12.0,15645,2360
60,0,2022-07-22,236,10,122.0,104.0,0.0,8315,1858
60,1,2022-07-22,119,6,62.0,51.0,0.0,4004,1000
60,2,2022-07-22,116,4,59.0,53.0,0.0,4242,842
61,0,2022-07-22,114,6,65.0,43.0,0.0,3515,551
61,1,2022-07-22,51,4,29.0,18.0,0.0,1645,306
61,2,2022-07-22,62,2,35.0,25.0,0.0,1833,240
62,0,2022-07-22,250,25,167.0,48.0,10.0,13317,2499
62,1,2022-07-22,111,17,68.0,20.0,6.0,6276,1324
62,2,2022-07-22,135,8,97.0,26.0,4.0,6877,1152
63,0,2022-07-22,206,14,143.0,32.0,17.0,5273,1083
63,1,2022-07-22,93,9,63.0,15.0,6.0,2519,608
63,2,2022-07-22,110,5,78.0,17.0,10.0,2717,471
64,0,2022-07-22,192,12,102.0,67.0,11.0,4948,801
64,1,2022-07-22,101,4,52.0,39.0,6.0,2494,443
64,2,2022-07-22,88,8,48.0,28.0,4.0,2429,356
65,0,2022-07-22,89,6,53.0,29.0,1.0,2869,404
65,1,2022-07-22,39,6,16.0,17.0,0.0,1385,208
65,2,2022-07-22,50,0,37.0,12.0,1.0,1474,196
66,0,2022-07-22,145,9,63.0,45.0,28.0,3841,738
66,1,2022-07-22,79,9,33.0,22.0,15.0,1991,434
66,2,2022-07-22,63,0,30.0,23.0,10.0,1836,302
67,0,2022-07-22,234,15,166.0,44.0,9.0,12030,2273
67,1,2022-07-22,108,7,83.0,14.0,4.0,6074,1264
67,2,2022-07-22,124,8,82.0,30.0,4.0,5907,999
68,0,2022-07-22,210,12,117.0,76.0,5.0,11061,2067
68,1,2022-07-22,97,8,52.0,33.0,4.0,5435,1169
68,2,2022-07-22,113,4,65.0,43.0,1.0,5592,893
69,0,2022-07-22,490,26,326.0,99.0,39.0,24405,4220
69,1,2022-07-22,236,19,156.0,46.0,15.0,11924,2469
69,2,2022-07-22,251,7,167.0,53.0,24.0,12192,1707
70,0,2022-07-22,53,2,28.0,14.0,9.0,2246,381
70,1,2022-07-22,32,2,15.0,6.0,9.0,1102,218
70,2,2022-07-22,21,0,13.0,8.0,0.0,1139,162
71,0,2022-07-22,173,5,120.0,44.0,4.0,7978,1421
71,1,2022-07-22,79,4,58.0,15.0,2.0,3704,782
71,2,2022-07-22,92,1,61.0,28.0,2.0,4207,630
72,0,2022-07-22,85,1,69.0,12.0,3.0,5346,842
72,1,2022-07-22,49,1,44.0,4.0,0.0,2559,483
72,2,2022-07-22,36,0,25.0,8.0,3.0,2777,357
73,0,2022-07-22,105,2,77.0,14.0,12.0,5662,976
73,1,2022-07-22,48,1,33.0,5.0,9.0,2772,563
73,2,2022-07-22,57,1,44.0,9.0,3.0,2860,410
74,0,2022-07-22,143,9,84.0,43.0,7.0,8711,1431
74,1,2022-07-22,64,6,43.0,14.0,1.0,4437,842
74,2,2022-07-22,79,3,41.0,29.0,6.0,4206,576
75,0,2022-07-22,1042,93,706.0,236.0,7.0,33804,6053
75,1,2022-07-22,496,51,339.0,103.0,3.0,17476,3725
75,2,2022-07-22,535,42,363.0,126.0,4.0,16043,2295
76,0,2022-07-22,441,24,279.0,108.0,30.0,13768,2221
76,1,2022-07-22,207,14,128.0,50.0,15.0,6556,1207
76,2,2022-07-22,226,9,149.0,56.0,12.0,7115,1002
77,0,2022-07-22,369,52,199.0,112.0,6.0,14781,2774
77,1,2022-07-22,173,32,89.0,48.0,4.0,7303,1555
77,2,2022-07-22,195,20,109.0,64.0,2.0,7399,1201
78,0,2022-07-22,639,45,360.0,182.0,52.0,13431,2446
78,1,2022-07-22,302,26,164.0,90.0,22.0,6593,1434
78,2,2022-07-22,321,19,186.0,88.0,28.0,6759,1007
79,0,2022-07-22,68,0,56.0,9.0,3.0,2750,421
79,1,2022-07-22,34,0,28.0,6.0,0.0,1288,239
79,2,2022-07-22,34,0,28.0,3.0,3.0,1439,179
80,0,2022-07-22,256,12,167.0,73.0,4.0,4780,1165
80,1,2022-07-22,117,7,82.0,28.0,0.0,2360,653
80,2,2022-07-22,138,5,85.0,45.0,3.0,2315,492
81,0,2022-07-22,90,2,53.0,34.0,1.0,2927,590
81,1,2022-07-22,47,1,30.0,16.0,0.0,1456,351
81,2,2022-07-22,42,1,22.0,18.0,1.0,1457,238
82,0,2022-07-22,75,8,35.0,32.0,0.0,2063,358
82,1,2022-07-22,33,2,20.0,11.0,0.0,1078,186
82,2,2022-07-22,42,6,15.0,21.0,0.0,960,164
83,0,2022-07-22,281,18,166.0,94.0,3.0,12325,2486
83,1,2022-07-22,136,15,78.0,41.0,2.0,6082,1439
83,2,2022-07-22,140,3,84.0,52.0,1.0,6117,1029
84,0,2022-07-22,248,3,163.0,81.0,1.0,8288,1417
84,1,2022-07-22,119,0,80.0,39.0,0.0,4058,804
84,2,2022-07-22,128,3,83.0,41.0,1.0,4145,592
85,0,2022-07-22,90,7,70.0,12.0,1.0,3384,500
85,1,2022-07-22,51,4,44.0,3.0,0.0,1703,304
85,2,2022-07-22,39,3,26.0,9.0,1.0,1583,177
86,0,2022-07-22,109,5,88.0,16.0,0.0,3165,448
86,1,2022-07-22,56,2,47.0,7.0,0.0,1588,255
86,2,2022-07-22,53,3,41.0,9.0,0.0,1553,189
87,0,2022-07-22,42,3,26.0,13.0,0.0,2120,465
87,1,2022-07-22,18,0,11.0,7.0,0.0,1006,270
87,2,2022-07-22,24,3,15.0,6.0,0.0,1103,194
88,0,2022-07-22,135,2,92.0,41.0,0.0,5201,1082
88,1,2022-07-22,52,2,37.0,13.0,0.0,2424,585
88,2,2022-07-22,82,0,54.0,28.0,0.0,2743,492
89,0,2022-07-22,159,3,103.0,53.0,0.0,4328,887
89,1,2022-07-22,74,1,51.0,22.0,0.0,2056,489
89,2,2022-07-22,82,2,51.0,29.0,0.0,2230,392
90,0,2022-07-22,119,4,91.0,24.0,0.0,3907,866
90,1,2022-07-22,62,3,46.0,13.0,0.0,1915,502
90,2,2022-07-22,57,1,45.0,11.0,0.0,1991,364
91,0,2022-07-22,462,29,186.0,222.0,25.0,15321,2511
91,1,2022-07-22,174,17,91.0,60.0,6.0,7295,1378
91,2,2022-07-22,210,12,83.0,96.0,19.0,7402,1069
92,0,2022-07-22,863,77,441.0,313.0,32.0,22232,3475
92,1,2022-07-22,392,47,214.0,122.0,9.0,11252,2001
92,2,2022-07-22,434,29,216.0,171.0,18.0,10776,1451
93,0,2022-07-22,987,50,426.0,487.0,24.0,19412,3083
93,1,2022-07-22,480,30,206.0,239.0,5.0,9892,1792
93,2,2022-07-22,472,19,200.0,243.0,10.0,9248,1253
94,0,2022-07-22,739,43,436.0,244.0,16.0,21113,3792
94,1,2022-07-22,285,16,190.0,73.0,6.0,10427,2131
94,2,2022-07-22,429,24,233.0,163.0,9.0,10443,1621
95,0,2022-07-22,521,13,333.0,158.0,17.0,14183,2636
95,1,2022-07-22,236,9,162.0,54.0,11.0,7174,1560
95,2,2022-07-22,276,4,167.0,99.0,6.0,6884,1058
971,0,2022-07-22,96,12,64.0,20.0,0.0,4809,1068
971,1,2022-07-22,51,9,32.0,10.0,0.0,2442,587
971,2,2022-07-22,44,3,31.0,10.0,0.0,2338,477
972,0,2022-07-22,95,11,75.0,8.0,1.0,4239,1008
972,1,2022-07-22,47,4,37.0,5.0,1.0,2043,549
972,2,2022-07-22,42,7,32.0,3.0,0.0,2170,454
973,0,2022-07-22,60,3,39.0,1.0,17.0,5914,397
973,1,2022-07-22,28,1,19.0,0.0,8.0,2277,232
973,2,2022-07-22,32,2,20.0,1.0,9.0,3610,163
974,0,2022-07-22,211,8,131.0,71.0,1.0,7257,855
974,1,2022-07-22,94,6,54.0,33.0,1.0,3404,466
974,2,2022-07-22,115,2,76.0,37.0,0.0,3806,385
976,0,2022-07-22,7,0,7.0,0.0,0.0,1664,162
976,1,2022-07-22,5,0,5.0,0.0,0.0,691,99
976,2,2022-07-22,2,0,2.0,0.0,0.0,948,61
978,0,2022-07-22,0,0,0.0,0.0,0.0,0,0
978,1,2022-07-22,0,0,0.0,0.0,0.0,0,0
01,0,2022-07-23,80,0,41.0,29.0,10.0,4267,792
01,1,2022-07-23,41,0,22.0,13.0,6.0,2098,462
01,2,2022-07-23,38,0,19.0,15.0,4.0,2139,327
02,0,2022-07-23,182,15,101.0,62.0,4.0,6852,1469
02,1,2022-07-23,72,9,39.0,23.0,1.0,3263,792
02,2,2022-07-23,110,6,62.0,39.0,3.0,3552,666
03,0,2022-07-23,144,1,109.0,33.0,1.0,4392,835
03,1,2022-07-23,58,0,44.0,13.0,1.0,2105,476
03,2,2022-07-23,80,1,61.0,18.0,0.0,2242,348
04,0,2022-07-23,89,1,38.0,50.0,0.0,2030,361
04,1,2022-07-23,47,1,19.0,27.0,0.0,978,204
04,2,2022-07-23,42,0,19.0,23.0,0.0,1021,149
05,0,2022-07-23,66,5,30.0,30.0,1.0,2414,365
05,1,2022-07-23,30,3,13.0,14.0,0.0,1216,207
05,2,2022-07-23,35,2,17.0,15.0,1.0,1177,155
06,0,2022-07-23,382,17,215.0,133.0,17.0,11838,2417
06,1,2022-07-23,175,13,102.0,52.0,8.0,5925,1386
06,2,2022-07-23,195,3,106.0,77.0,9.0,5718,996
07,0,2022-07-23,64,1,61.0,2.0,0.0,3573,630
07,1,2022-07-23,29,1,27.0,1.0,0.0,1693,370
07,2,2022-07-23,35,0,34.0,1.0,0.0,1834,257
08,0,2022-07-23,78,1,24.0,49.0,4.0,1814,487
08,1,2022-07-23,34,0,11.0,20.0,3.0,902,277
08,2,2022-07-23,44,1,13.0,29.0,1.0,896,208
09,0,2022-07-23,56,4,44.0,7.0,1.0,1124,217
09,1,2022-07-23,28,2,22.0,3.0,1.0,545,116
09,2,2022-07-23,28,2,22.0,4.0,0.0,573,101
10,0,2022-07-23,46,4,34.0,7.0,1.0,3110,584
10,1,2022-07-23,21,2,16.0,3.0,0.0,1552,344
10,2,2022-07-23,25,2,18.0,4.0,1.0,1540,237
11,0,2022-07-23,110,1,61.0,45.0,3.0,2851,613
11,1,2022-07-23,55,1,32.0,20.0,2.0,1415,350
11,2,2022-07-23,53,0,27.0,25.0,1.0,1408,246
12,0,2022-07-23,77,1,46.0,29.0,1.0,2179,391
12,1,2022-07-23,44,1,27.0,15.0,1.0,1079,232
12,2,2022-07-23,32,0,18.0,14.0,0.0,1070,154
13,0,2022-07-23,749,60,408.0,270.0,11.0,40666,5696
13,1,2022-07-23,385,41,214.0,123.0,7.0,20176,3316
13,2,2022-07-23,355,18,192.0,141.0,4.0,20156,2337
14,0,2022-07-23,156,7,133.0,15.0,1.0,5675,896
14,1,2022-07-23,78,7,66.0,4.0,1.0,2675,498
14,2,2022-07-23,70,0,61.0,9.0,0.0,2931,390
15,0,2022-07-23,28,2,17.0,9.0,0.0,1376,227
15,1,2022-07-23,18,1,12.0,5.0,0.0,690,124
15,2,2022-07-23,10,1,5.0,4.0,0.0,680,99
16,0,2022-07-23,47,2,29.0,16.0,0.0,1752,294
16,1,2022-07-23,23,1,16.0,6.0,0.0,882,179
16,2,2022-07-23,23,1,12.0,10.0,0.0,852,112
17,0,2022-07-23,190,6,140.0,41.0,3.0,3787,674
17,1,2022-07-23,93,3,73.0,15.0,2.0,1902,408
17,2,2022-07-23,97,3,67.0,26.0,1.0,1865,264
18,0,2022-07-23,144,8,90.0,46.0,0.0,2997,669
18,1,2022-07-23,69,5,47.0,17.0,0.0,1411,370
18,2,2022-07-23,73,3,42.0,28.0,0.0,1574,298
19,0,2022-07-23,86,4,67.0,14.0,1.0,2431,368
19,1,2022-07-23,39,2,32.0,5.0,0.0,1197,202
19,2,2022-07-23,47,2,35.0,9.0,1.0,1210,163
21,0,2022-07-23,191,16,128.0,46.0,1.0,6722,1249
21,1,2022-07-23,94,11,58.0,24.0,1.0,3303,720
21,2,2022-07-23,95,5,68.0,22.0,0.0,3379,520
22,0,2022-07-23,70,5,52.0,5.0,8.0,3985,463
22,1,2022-07-23,34,3,24.0,2.0,5.0,1886,242
22,2,2022-07-23,36,2,28.0,3.0,3.0,2086,218
23,0,2022-07-23,23,3,17.0,3.0,0.0,981,157
23,1,2022-07-23,14,1,12.0,1.0,0.0,518,93
23,2,2022-07-23,9,2,5.0,2.0,0.0,460,63
24,0,2022-07-23,127,2,99.0,26.0,0.0,2441,446
24,1,2022-07-23,61,1,52.0,8.0,0.0,1179,254
24,2,2022-07-23,63,1,45.0,17.0,0.0,1240,191
25,0,2022-07-23,74,11,46.0,1.0,16.0,4421,708
25,1,2022-07-23,36,7,20.0,0.0,9.0,2224,413
25,2,2022-07-23,38,4,26.0,1.0,7.0,2188,294
26,0,2022-07-23,99,6,79.0,11.0,3.0,5376,1142
26,1,2022-07-23,47,5,36.0,5.0,1.0,2683,676
26,2,2022-07-23,52,1,43.0,6.0,2.0,2636,449
27,0,2022-07-23,217,3,75.0,139.0,0.0,3419,698
27,1,2022-07-23,94,2,30.0,62.0,0.0,1633,395
27,2,2022-07-23,119,1,45.0,73.0,0.0,1761,297
28,0,2022-07-23,108,3,66.0,36.0,3.0,5228,737
28,1,2022-07-23,50,1,33.0,14.0,2.0,2595,395
28,2,2022-07-23,58,2,33.0,22.0,1.0,2582,339
29,0,2022-07-23,306,15,229.0,56.0,6.0,5085,638
29,1,2022-07-23,137,7,110.0,18.0,2.0,2508,383
29,2,2022-07-23,161,8,112.0,37.0,4.0,2513,249
2A,0,2022-07-23,77,1,42.0,32.0,2.0,1433,224
2A,1,2022-07-23,35,1,21.0,11.0,2.0,722,125
2A,2,2022-07-23,41,0,20.0,21.0,0.0,707,99
2B,0,2022-07-23,47,5,27.0,14.0,1.0,1465,235
2B,1,2022-07-23,29,4,16.0,9.0,0.0,769,135
2B,2,2022-07-23,18,1,11.0,5.0,1.0,691,99
30,0,2022-07-23,199,14,95.0,85.0,5.0,6082,1115
30,1,2022-07-23,93,8,52.0,32.0,1.0,3086,634
30,2,2022-07-23,105,6,42.0,53.0,4.0,2970,478
31,0,2022-07-23,336,54,158.0,105.0,19.0,11817,1388
31,1,2022-07-23,163,30,70.0,56.0,7.0,6001,822
31,2,2022-07-23,172,24,88.0,48.0,12.0,5728,558
32,0,2022-07-23,90,1,67.0,21.0,1.0,1325,215
32,1,2022-07-23,39,0,32.0,6.0,1.0,656,116
32,2,2022-07-23,51,1,35.0,15.0,0.0,662,97
33,0,2022-07-23,451,44,326.0,73.0,8.0,12284,1807
33,1,2022-07-23,241,33,169.0,38.0,1.0,6165,1017
33,2,2022-07-23,203,11,151.0,34.0,7.0,6045,781
34,0,2022-07-23,279,35,148.0,92.0,4.0,10530,1706
34,1,2022-07-23,144,24,85.0,32.0,3.0,5284,1011
34,2,2022-07-23,132,11,61.0,59.0,1.0,5200,688
35,0,2022-07-23,274,12,221.0,38.0,3.0,8491,1155
35,1,2022-07-23,130,8,108.0,13.0,1.0,4173,650
35,2,2022-07-23,141,4,111.0,24.0,2.0,4273,501
36,0,2022-07-23,66,2,31.0,33.0,0.0,2026,369
36,1,2022-07-23,28,2,15.0,11.0,0.0,1006,204
36,2,2022-07-23,38,0,16.0,22.0,0.0,991,161
37,0,2022-07-23,165,8,111.0,38.0,8.0,3862,699
37,1,2022-07-23,81,6,49.0,24.0,2.0,1992,439
37,2,2022-07-23,81,2,60.0,14.0,5.0,1861,257
38,0,2022-07-23,301,21,197.0,79.0,4.0,13588,2429
38,1,2022-07-23,143,14,89.0,37.0,3.0,6567,1419
38,2,2022-07-23,155,7,105.0,42.0,1.0,6955,999
39,0,2022-07-23,69,2,49.0,17.0,1.0,3322,643
39,1,2022-07-23,30,0,19.0,10.0,1.0,1528,341
39,2,2022-07-23,39,2,30.0,7.0,0.0,1775,299
40,0,2022-07-23,98,3,72.0,23.0,0.0,2173,397
40,1,2022-07-23,53,2,36.0,15.0,0.0,1097,212
40,2,2022-07-23,45,1,36.0,8.0,0.0,1071,182
41,0,2022-07-23,134,5,54.0,71.0,4.0,3008,497
41,1,2022-07-23,70,4,22.0,43.0,1.0,1460,295
41,2,2022-07-23,63,1,32.0,27.0,3.0,1535,200
42,0,2022-07-23,213,12,168.0,32.0,1.0,9531,1832
42,1,2022-07-23,104,7,83.0,14.0,0.0,4704,1065
42,2,2022-07-23,107,5,83.0,18.0,1.0,4770,756
43,0,2022-07-23,89,2,68.0,19.0,0.0,2637,388
43,1,2022-07-23,44,1,31.0,12.0,0.0,1274,226
43,2,2022-07-23,44,1,36.0,7.0,0.0,1338,159
44,0,2022-07-23,142,13,126.0,3.0,0.0,8782,1301
44,1,2022-07-23,73,7,65.0,1.0,0.0,4328,729
44,2,2022-07-23,67,6,59.0,2.0,0.0,4435,571
45,0,2022-07-23,293,22,133.0,123.0,15.0,5309,926
45,1,2022-07-23,140,16,58.0,57.0,9.0,2626,552
45,2,2022-07-23,152,6,75.0,66.0,5.0,2657,370
46,0,2022-07-23,46,0,21.0,25.0,0.0,1179,172
46,1,2022-07-23,26,0,13.0,13.0,0.0,575,106
