dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
14,0,2021-03-26,192,32,121.0,39.0,0.0,1828,446
14,1,2021-03-26,105,22,64.0,19.0,0.0,872,262
14,2,2021-03-26,86,10,56.0,20.0,0.0,948,181
15,0,2021-03-26,31,1,23.0,7.0,0.0,464,105
15,1,2021-03-26,19,0,15.0,4.0,0.0,222,58
15,2,2021-03-26,12,1,8.0,3.0,0.0,242,44
16,0,2021-03-26,68,10,29.0,29.0,0.0,448,119
16,1,2021-03-26,32,7,11.0,14.0,0.0,237,70
16,2,2021-03-26,36,3,18.0,15.0,0.0,206,49
17,0,2021-03-26,93,16,45.0,32.0,0.0,810,251
17,1,2021-03-26,55,9,29.0,17.0,0.0,430,163
17,2,2021-03-26,38,7,16.0,15.0,0.0,378,88
18,0,2021-03-26,89,10,54.0,25.0,0.0,1198,439
18,1,2021-03-26,46,7,30.0,9.0,0.0,550,235
18,2,2021-03-26,42,3,24.0,15.0,0.0,646,203
19,0,2021-03-26,45,12,33.0,0.0,0.0,681,177
19,1,2021-03-26,24,9,15.0,0.0,0.0,328,104
19,2,2021-03-26,21,3,18.0,0.0,0.0,349,72
21,0,2021-03-26,211,28,114.0,64.0,5.0,3086,803
21,1,2021-03-26,117,18,64.0,33.0,2.0,1537,464
21,2,2021-03-26,94,10,50.0,31.0,3.0,1527,332
22,0,2021-03-26,107,16,73.0,16.0,2.0,793,171
22,1,2021-03-26,49,9,33.0,5.0,2.0,369,98
22,2,2021-03-26,57,6,40.0,11.0,0.0,421,72
23,0,2021-03-26,33,6,10.0,17.0,0.0,458,81
23,1,2021-03-26,23,3,9.0,11.0,0.0,231,45
23,2,2021-03-26,10,3,1.0,6.0,0.0,226,35
24,0,2021-03-26,119,15,50.0,54.0,0.0,583,169
24,1,2021-03-26,63,12,25.0,26.0,0.0,290,93
24,2,2021-03-26,56,3,25.0,28.0,0.0,293,76
25,0,2021-03-26,138,43,67.0,27.0,1.0,1926,443
25,1,2021-03-26,77,33,32.0,12.0,0.0,990,266
25,2,2021-03-26,61,10,35.0,15.0,1.0,932,176
26,0,2021-03-26,203,37,130.0,36.0,0.0,2336,666
26,1,2021-03-26,115,30,64.0,21.0,0.0,1157,374
26,2,2021-03-26,85,6,65.0,14.0,0.0,1141,278
27,0,2021-03-26,217,17,91.0,109.0,0.0,1327,362
27,1,2021-03-26,93,10,42.0,41.0,0.0,669,208
27,2,2021-03-26,120,7,47.0,66.0,0.0,645,151
28,0,2021-03-26,255,38,124.0,92.0,1.0,2005,417
28,1,2021-03-26,114,25,49.0,40.0,0.0,1011,222
28,2,2021-03-26,140,12,75.0,52.0,1.0,977,193
29,0,2021-03-26,91,21,36.0,32.0,2.0,818,218
29,1,2021-03-26,61,16,25.0,18.0,2.0,418,142
29,2,2021-03-26,29,4,11.0,14.0,0.0,394,76
2A,0,2021-03-26,49,4,38.0,4.0,3.0,357,87
2A,1,2021-03-26,16,2,10.0,2.0,2.0,172,52
2A,2,2021-03-26,33,2,28.0,2.0,1.0,185,35
2B,0,2021-03-26,83,8,21.0,54.0,0.0,333,76
2B,1,2021-03-26,38,6,12.0,20.0,0.0,188,46
2B,2,2021-03-26,42,0,8.0,34.0,0.0,145,30
30,0,2021-03-26,228,51,122.0,54.0,1.0,2114,486
30,1,2021-03-26,120,36,61.0,22.0,1.0,1090,276
30,2,2021-03-26,108,15,61.0,32.0,0.0,1015,210
31,0,2021-03-26,347,78,172.0,94.0,3.0,4094,674
31,1,2021-03-26,169,49,81.0,38.0,1.0,2146,410
31,2,2021-03-26,174,26,90.0,56.0,2.0,1925,262
32,0,2021-03-26,27,3,20.0,4.0,0.0,370,85
32,1,2021-03-26,18,3,12.0,3.0,0.0,182,47
32,2,2021-03-26,9,0,8.0,1.0,0.0,187,38
33,0,2021-03-26,400,93,253.0,50.0,4.0,4081,827
33,1,2021-03-26,232,63,134.0,33.0,2.0,2066,459
33,2,2021-03-26,167,30,118.0,17.0,2.0,1998,366
34,0,2021-03-26,292,80,174.0,38.0,0.0,3345,716
34,1,2021-03-26,156,53,88.0,15.0,0.0,1777,414
34,2,2021-03-26,133,26,84.0,23.0,0.0,1557,300
35,0,2021-03-26,344,42,195.0,99.0,8.0,2453,567
35,1,2021-03-26,172,27,100.0,42.0,3.0,1238,303
35,2,2021-03-26,169,15,93.0,56.0,5.0,1200,261
36,0,2021-03-26,65,4,33.0,27.0,1.0,791,221
36,1,2021-03-26,30,3,15.0,12.0,0.0,400,113
36,2,2021-03-26,35,1,18.0,15.0,1.0,382,106
37,0,2021-03-26,203,47,94.0,59.0,3.0,1478,381
37,1,2021-03-26,116,34,55.0,25.0,2.0,718,233
37,2,2021-03-26,86,13,38.0,34.0,1.0,758,147
38,0,2021-03-26,622,76,315.0,222.0,9.0,5904,1487
38,1,2021-03-26,315,48,147.0,117.0,3.0,2869,863
38,2,2021-03-26,305,28,167.0,104.0,6.0,3001,615
39,0,2021-03-26,70,3,30.0,35.0,2.0,1645,429
39,1,2021-03-26,36,2,13.0,20.0,1.0,753,218
39,2,2021-03-26,34,1,17.0,15.0,1.0,879,209
40,0,2021-03-26,26,3,11.0,12.0,0.0,736,217
40,1,2021-03-26,16,3,9.0,4.0,0.0,370,113
40,2,2021-03-26,10,0,2.0,8.0,0.0,365,101
41,0,2021-03-26,159,9,47.0,102.0,1.0,1105,265
41,1,2021-03-26,96,6,28.0,61.0,1.0,540,157
41,2,2021-03-26,63,3,19.0,41.0,0.0,562,108
42,0,2021-03-26,394,49,274.0,70.0,1.0,4395,1107
42,1,2021-03-26,204,34,140.0,29.0,1.0,2202,644
42,2,2021-03-26,189,15,133.0,41.0,0.0,2161,454
43,0,2021-03-26,78,2,47.0,28.0,1.0,1069,221
43,1,2021-03-26,36,2,24.0,10.0,0.0,512,128
43,2,2021-03-26,40,0,21.0,18.0,1.0,539,91
44,0,2021-03-26,289,38,180.0,71.0,0.0,2876,674
44,1,2021-03-26,142,27,91.0,24.0,0.0,1417,375
44,2,2021-03-26,145,11,87.0,47.0,0.0,1444,295
45,0,2021-03-26,274,45,115.0,110.0,4.0,2217,473
45,1,2021-03-26,152,30,71.0,49.0,2.0,1144,277
45,2,2021-03-26,120,15,42.0,61.0,2.0,1063,195
46,0,2021-03-26,47,9,14.0,23.0,1.0,289,82
46,1,2021-03-26,23,7,5.0,11.0,0.0,136,49
46,2,2021-03-26,24,2,9.0,12.0,1.0,152,33
47,0,2021-03-26,50,5,32.0,13.0,0.0,628,133
47,1,2021-03-26,21,3,13.0,5.0,0.0,313,82
47,2,2021-03-26,28,2,19.0,7.0,0.0,302,47
48,0,2021-03-26,22,2,17.0,3.0,0.0,335,99
48,1,2021-03-26,14,2,11.0,1.0,0.0,177,56
48,2,2021-03-26,8,0,6.0,2.0,0.0,155,43
49,0,2021-03-26,238,46,113.0,79.0,0.0,2526,602
49,1,2021-03-26,128,31,63.0,34.0,0.0,1222,370
49,2,2021-03-26,107,15,50.0,42.0,0.0,1284,232
50,0,2021-03-26,146,18,69.0,59.0,0.0,1068,279
50,1,2021-03-26,67,10,26.0,31.0,0.0,521,157
50,2,2021-03-26,78,8,43.0,27.0,0.0,538,119
51,0,2021-03-26,269,33,144.0,92.0,0.0,2778,770
51,1,2021-03-26,127,25,70.0,32.0,0.0,1367,429
51,2,2021-03-26,136,8,71.0,57.0,0.0,1378,333
52,0,2021-03-26,78,5,55.0,17.0,1.0,990,299
52,1,2021-03-26,33,2,25.0,6.0,0.0,466,155
52,2,2021-03-26,43,2,30.0,10.0,1.0,517,140
53,0,2021-03-26,54,6,35.0,13.0,0.0,1020,246
53,1,2021-03-26,27,3,16.0,8.0,0.0,483,134
53,2,2021-03-26,27,3,19.0,5.0,0.0,535,112
54,0,2021-03-26,372,87,203.0,81.0,1.0,3613,1022
54,1,2021-03-26,178,51,98.0,29.0,0.0,1757,585
54,2,2021-03-26,189,33,103.0,52.0,1.0,1832,431
55,0,2021-03-26,78,12,59.0,7.0,0.0,1131,320
55,1,2021-03-26,41,6,32.0,3.0,0.0,554,177
55,2,2021-03-26,35,5,26.0,4.0,0.0,575,143
56,0,2021-03-26,160,23,92.0,22.0,23.0,1483,341
56,1,2021-03-26,81,15,44.0,8.0,14.0,752,199
56,2,2021-03-26,76,7,46.0,14.0,9.0,721,140
57,0,2021-03-26,627,114,440.0,68.0,5.0,6116,2081
57,1,2021-03-26,330,75,222.0,33.0,0.0,3050,1166
57,2,2021-03-26,293,37,216.0,35.0,5.0,3028,897
58,0,2021-03-26,185,7,104.0,74.0,0.0,679,227
58,1,2021-03-26,84,6,43.0,35.0,0.0,310,126
58,2,2021-03-26,100,1,61.0,38.0,0.0,360,98
59,0,2021-03-26,1362,283,823.0,251.0,5.0,12553,2979
59,1,2021-03-26,667,173,395.0,97.0,2.0,6240,1621
59,2,2021-03-26,684,107,424.0,150.0,3.0,6193,1343
60,0,2021-03-26,495,63,266.0,165.0,1.0,3465,1026
60,1,2021-03-26,254,48,132.0,74.0,0.0,1721,576
60,2,2021-03-26,238,15,132.0,90.0,1.0,1723,441
61,0,2021-03-26,140,14,79.0,47.0,0.0,1216,292
61,1,2021-03-26,64,9,36.0,19.0,0.0,555,166
61,2,2021-03-26,76,5,43.0,28.0,0.0,649,122
62,0,2021-03-26,815,143,500.0,168.0,4.0,6041,1503
62,1,2021-03-26,388,95,225.0,65.0,3.0,2909,807
62,2,2021-03-26,417,47,269.0,100.0,1.0,3094,689
63,0,2021-03-26,221,30,127.0,53.0,11.0,2043,599
63,1,2021-03-26,108,22,60.0,21.0,5.0,949,332
63,2,2021-03-26,109,8,67.0,31.0,3.0,1077,264
64,0,2021-03-26,98,10,43.0,45.0,0.0,1756,453
64,1,2021-03-26,54,6,24.0,24.0,0.0,872,249
64,2,2021-03-26,43,4,19.0,20.0,0.0,875,202
65,0,2021-03-26,37,11,14.0,12.0,0.0,830,181
65,1,2021-03-26,17,6,8.0,3.0,0.0,399,92
65,2,2021-03-26,20,5,6.0,9.0,0.0,426,89
66,0,2021-03-26,120,21,45.0,52.0,2.0,989,242
66,1,2021-03-26,60,15,22.0,23.0,0.0,524,159
66,2,2021-03-26,60,6,23.0,29.0,2.0,465,83
67,0,2021-03-26,422,81,254.0,86.0,1.0,5883,1463
67,1,2021-03-26,226,53,132.0,40.0,1.0,3001,817
67,2,2021-03-26,193,28,119.0,46.0,0.0,2871,640
68,0,2021-03-26,205,39,100.0,66.0,0.0,5406,1395
68,1,2021-03-26,93,25,45.0,23.0,0.0,2795,805
68,2,2021-03-26,112,14,55.0,43.0,0.0,2602,587
69,0,2021-03-26,950,195,578.0,177.0,0.0,11996,2597
69,1,2021-03-26,489,128,287.0,74.0,0.0,5877,1509
69,2,2021-03-26,457,66,289.0,102.0,0.0,5978,1068
70,0,2021-03-26,76,12,39.0,19.0,6.0,1005,228
70,1,2021-03-26,31,9,15.0,6.0,1.0,513,131
70,2,2021-03-26,45,3,24.0,13.0,5.0,491,96
71,0,2021-03-26,260,21,152.0,65.0,22.0,3816,967
71,1,2021-03-26,111,15,56.0,27.0,13.0,1758,513
71,2,2021-03-26,144,6,91.0,38.0,9.0,2031,449
72,0,2021-03-26,176,12,117.0,46.0,1.0,2106,484
72,1,2021-03-26,83,10,53.0,20.0,0.0,975,278
72,2,2021-03-26,92,2,63.0,26.0,1.0,1121,204
73,0,2021-03-26,114,18,79.0,16.0,1.0,2318,616
73,1,2021-03-26,66,15,43.0,8.0,0.0,1149,354
73,2,2021-03-26,47,3,35.0,8.0,1.0,1158,260
74,0,2021-03-26,250,33,127.0,73.0,17.0,4090,891
74,1,2021-03-26,118,21,67.0,24.0,6.0,2155,536
74,2,2021-03-26,130,11,59.0,49.0,11.0,1915,352
75,0,2021-03-26,1447,397,838.0,209.0,3.0,14930,3566
75,1,2021-03-26,820,277,455.0,86.0,2.0,8103,2205
75,2,2021-03-26,613,116,374.0,122.0,1.0,6738,1350
76,0,2021-03-26,695,95,373.0,217.0,10.0,4470,1163
76,1,2021-03-26,354,63,194.0,90.0,7.0,2163,638
76,2,2021-03-26,337,32,178.0,124.0,3.0,2278,516
77,0,2021-03-26,649,182,349.0,108.0,10.0,6762,1610
77,1,2021-03-26,348,121,179.0,46.0,2.0,3542,918
77,2,2021-03-26,295,58,168.0,61.0,8.0,3179,686
78,0,2021-03-26,548,84,264.0,188.0,12.0,6454,1504
78,1,2021-03-26,279,54,142.0,78.0,5.0,3249,873
78,2,2021-03-26,267,29,121.0,110.0,7.0,3181,629
79,0,2021-03-26,58,10,26.0,22.0,0.0,759,222
79,1,2021-03-26,27,6,13.0,8.0,0.0,355,127
79,2,2021-03-26,28,4,11.0,13.0,0.0,400,94
80,0,2021-03-26,360,68,182.0,108.0,2.0,2290,728
80,1,2021-03-26,184,50,86.0,46.0,2.0,1104,422
80,2,2021-03-26,171,18,92.0,61.0,0.0,1138,298
81,0,2021-03-26,101,19,48.0,34.0,0.0,1015,287
81,1,2021-03-26,54,16,25.0,13.0,0.0,512,175
81,2,2021-03-26,47,3,23.0,21.0,0.0,498,111
82,0,2021-03-26,69,18,35.0,16.0,0.0,631,156
82,1,2021-03-26,35,9,20.0,6.0,0.0,335,83
82,2,2021-03-26,34,9,15.0,10.0,0.0,284,65
83,0,2021-03-26,531,72,283.0,164.0,12.0,4604,1131
83,1,2021-03-26,275,48,158.0,62.0,7.0,2300,659
83,2,2021-03-26,250,23,122.0,100.0,5.0,2245,459
84,0,2021-03-26,239,17,139.0,73.0,10.0,2986,732
84,1,2021-03-26,122,12,71.0,31.0,8.0,1468,423
84,2,2021-03-26,115,5,68.0,40.0,2.0,1479,296
85,0,2021-03-26,94,17,58.0,18.0,1.0,1141,210
85,1,2021-03-26,44,10,25.0,8.0,1.0,580,131
85,2,2021-03-26,50,7,33.0,10.0,0.0,559,79
86,0,2021-03-26,84,12,56.0,16.0,0.0,947,232
86,1,2021-03-26,44,9,29.0,6.0,0.0,486,122
86,2,2021-03-26,40,3,27.0,10.0,0.0,455,107
87,0,2021-03-26,69,15,32.0,22.0,0.0,880,245
87,1,2021-03-26,38,11,14.0,13.0,0.0,414,136
87,2,2021-03-26,31,4,18.0,9.0,0.0,463,108
88,0,2021-03-26,151,18,87.0,46.0,0.0,2211,727
88,1,2021-03-26,64,12,37.0,15.0,0.0,1041,409
88,2,2021-03-26,86,6,49.0,31.0,0.0,1162,316
89,0,2021-03-26,189,16,109.0,64.0,0.0,1668,434
89,1,2021-03-26,87,15,48.0,24.0,0.0,814,253
89,2,2021-03-26,99,1,59.0,39.0,0.0,840,177
90,0,2021-03-26,72,15,44.0,13.0,0.0,1694,519
90,1,2021-03-26,38,12,20.0,6.0,0.0,844,300
90,2,2021-03-26,34,3,24.0,7.0,0.0,850,219
91,0,2021-03-26,723,134,355.0,230.0,4.0,7047,1516
91,1,2021-03-26,350,89,179.0,82.0,0.0,3457,819
91,2,2021-03-26,349,42,166.0,137.0,4.0,3387,667
92,0,2021-03-26,1077,228,473.0,346.0,30.0,11109,2232
92,1,2021-03-26,542,147,241.0,143.0,11.0,5833,1322
92,2,2021-03-26,516,79,227.0,196.0,14.0,5217,899
93,0,2021-03-26,990,152,572.0,233.0,33.0,10199,1962
93,1,2021-03-26,522,88,314.0,98.0,22.0,5490,1181
93,2,2021-03-26,454,60,251.0,132.0,11.0,4613,765
94,0,2021-03-26,826,167,525.0,125.0,9.0,10576,2435
94,1,2021-03-26,416,104,252.0,56.0,4.0,5335,1381
94,2,2021-03-26,400,60,266.0,69.0,5.0,5163,1034
95,0,2021-03-26,668,78,355.0,224.0,11.0,6812,1597
95,1,2021-03-26,349,53,193.0,96.0,7.0,3613,965
95,2,2021-03-26,311,24,156.0,127.0,4.0,3163,625
971,0,2021-03-26,60,13,38.0,8.0,1.0,892,192
971,1,2021-03-26,36,12,20.0,3.0,1.0,506,117
971,2,2021-03-26,24,1,18.0,5.0,0.0,384,75
972,0,2021-03-26,42,11,29.0,2.0,0.0,430,50
972,1,2021-03-26,23,4,17.0,2.0,0.0,213,30
972,2,2021-03-26,19,7,12.0,0.0,0.0,216,20
973,0,2021-03-26,18,7,11.0,0.0,0.0,2255,85
973,1,2021-03-26,12,5,7.0,0.0,0.0,906,55
973,2,2021-03-26,6,2,4.0,0.0,0.0,1348,30
974,0,2021-03-26,163,54,86.0,23.0,0.0,1118,115
974,1,2021-03-26,105,36,56.0,13.0,0.0,550,67
974,2,2021-03-26,56,18,29.0,9.0,0.0,565,48
976,0,2021-03-26,73,17,54.0,0.0,2.0,1155,115
976,1,2021-03-26,38,8,29.0,0.0,1.0,523,68
976,2,2021-03-26,35,9,25.0,0.0,1.0,614,46
978,0,2021-03-26,0,0,0.0,0.0,0.0,0,0
978,1,2021-03-26,0,0,0.0,0.0,0.0,0,0
01,0,2021-03-27,142,14,93.0,35.0,0.0,2335,557
01,1,2021-03-27,71,10,47.0,14.0,0.0,1132,328
01,2,2021-03-27,70,4,45.0,21.0,0.0,1184,226
02,0,2021-03-27,299,52,162.0,84.0,1.0,3195,873
02,1,2021-03-27,149,23,81.0,45.0,0.0,1508,490
02,2,2021-03-27,148,29,80.0,39.0,0.0,1671,379
03,0,2021-03-27,64,10,51.0,3.0,0.0,1744,509
03,1,2021-03-27,40,8,30.0,2.0,0.0,805,292
03,2,2021-03-27,24,2,21.0,1.0,0.0,921,208
04,0,2021-03-27,140,10,54.0,74.0,2.0,894,212
04,1,2021-03-27,65,7,24.0,33.0,1.0,419,129
04,2,2021-03-27,72,3,27.0,41.0,1.0,446,77
05,0,2021-03-27,131,9,44.0,69.0,9.0,955,226
05,1,2021-03-27,65,3,22.0,35.0,5.0,467,139
05,2,2021-03-27,65,6,21.0,34.0,4.0,482,86
06,0,2021-03-27,726,129,328.0,267.0,2.0,5107,1278
06,1,2021-03-27,360,83,170.0,105.0,2.0,2528,736
06,2,2021-03-27,359,46,153.0,160.0,0.0,2501,527
07,0,2021-03-27,95,10,72.0,5.0,8.0,1713,450
07,1,2021-03-27,44,9,31.0,1.0,3.0,767,270
07,2,2021-03-27,50,1,40.0,4.0,5.0,912,177
08,0,2021-03-27,68,13,25.0,27.0,3.0,932,308
08,1,2021-03-27,38,10,13.0,14.0,1.0,462,181
08,2,2021-03-27,30,3,12.0,13.0,2.0,459,126
09,0,2021-03-27,40,5,13.0,20.0,2.0,285,59
09,1,2021-03-27,17,2,6.0,8.0,1.0,132,35
09,2,2021-03-27,23,3,7.0,12.0,1.0,151,24
10,0,2021-03-27,127,23,83.0,21.0,0.0,1509,349
10,1,2021-03-27,64,16,35.0,13.0,0.0,783,218
10,2,2021-03-27,62,7,47.0,8.0,0.0,720,129
11,0,2021-03-27,120,15,67.0,38.0,0.0,876,280
11,1,2021-03-27,62,10,35.0,17.0,0.0,442,164
11,2,2021-03-27,50,5,30.0,15.0,0.0,430,106
12,0,2021-03-27,92,6,43.0,42.0,1.0,740,181
12,1,2021-03-27,43,4,19.0,19.0,1.0,372,102
12,2,2021-03-27,47,2,23.0,22.0,0.0,355,79
13,0,2021-03-27,1300,278,571.0,442.0,9.0,16579,2967
13,1,2021-03-27,719,188,322.0,204.0,5.0,8430,1756
13,2,2021-03-27,569,85,248.0,233.0,3.0,8038,1193
14,0,2021-03-27,190,30,121.0,39.0,0.0,1838,449
14,1,2021-03-27,99,20,61.0,18.0,0.0,877,264
14,2,2021-03-27,91,10,60.0,21.0,0.0,952,182
15,0,2021-03-27,28,1,23.0,4.0,0.0,469,105
15,1,2021-03-27,16,0,14.0,2.0,0.0,225,58
15,2,2021-03-27,12,1,9.0,2.0,0.0,244,44
16,0,2021-03-27,66,10,28.0,28.0,0.0,450,123
16,1,2021-03-27,32,7,10.0,15.0,0.0,238,71
16,2,2021-03-27,34,3,18.0,13.0,0.0,207,52
17,0,2021-03-27,96,13,50.0,33.0,0.0,810,251
17,1,2021-03-27,56,6,32.0,18.0,0.0,430,163
17,2,2021-03-27,40,7,18.0,15.0,0.0,378,88
18,0,2021-03-27,88,10,52.0,26.0,0.0,1202,439
18,1,2021-03-27,46,7,30.0,9.0,0.0,553,235
18,2,2021-03-27,41,3,22.0,16.0,0.0,647,203
19,0,2021-03-27,45,13,32.0,0.0,0.0,684,177
19,1,2021-03-27,24,10,14.0,0.0,0.0,329,104
19,2,2021-03-27,21,3,18.0,0.0,0.0,351,72
21,0,2021-03-27,211,29,114.0,63.0,5.0,3090,804
21,1,2021-03-27,118,18,64.0,34.0,2.0,1539,465
21,2,2021-03-27,93,11,50.0,29.0,3.0,1529,332
22,0,2021-03-27,107,15,73.0,17.0,2.0,796,172
22,1,2021-03-27,49,7,34.0,6.0,2.0,369,99
22,2,2021-03-27,57,7,39.0,11.0,0.0,424,72
23,0,2021-03-27,39,8,14.0,17.0,0.0,458,81
23,1,2021-03-27,26,4,11.0,11.0,0.0,231,45
23,2,2021-03-27,13,4,3.0,6.0,0.0,226,35
24,0,2021-03-27,119,15,50.0,54.0,0.0,583,169
24,1,2021-03-27,63,12,25.0,26.0,0.0,290,93
24,2,2021-03-27,56,3,25.0,28.0,0.0,293,76
25,0,2021-03-27,140,42,70.0,27.0,1.0,1934,443
25,1,2021-03-27,77,32,33.0,12.0,0.0,996,266
25,2,2021-03-27,63,10,37.0,15.0,1.0,934,176
26,0,2021-03-27,202,34,131.0,37.0,0.0,2351,666
26,1,2021-03-27,115,27,67.0,21.0,0.0,1163,375
26,2,2021-03-27,84,6,63.0,15.0,0.0,1150,277
27,0,2021-03-27,206,17,91.0,98.0,0.0,1336,367
27,1,2021-03-27,87,10,41.0,36.0,0.0,673,210
27,2,2021-03-27,115,7,48.0,60.0,0.0,650,154
28,0,2021-03-27,260,37,128.0,94.0,1.0,2012,417
28,1,2021-03-27,119,25,52.0,42.0,0.0,1013,222
28,2,2021-03-27,140,12,75.0,52.0,1.0,982,193
29,0,2021-03-27,92,22,36.0,32.0,2.0,821,220
29,1,2021-03-27,63,16,26.0,19.0,2.0,419,143
29,2,2021-03-27,28,5,10.0,13.0,0.0,396,77
2A,0,2021-03-27,54,5,42.0,4.0,3.0,359,87
2A,1,2021-03-27,18,3,11.0,2.0,2.0,172,52
2A,2,2021-03-27,36,2,31.0,2.0,1.0,187,35
2B,0,2021-03-27,80,8,20.0,52.0,0.0,336,77
2B,1,2021-03-27,38,7,11.0,20.0,0.0,189,47
2B,2,2021-03-27,40,0,8.0,32.0,0.0,147,30
30,0,2021-03-27,232,48,129.0,55.0,0.0,2124,486
30,1,2021-03-27,125,34,70.0,21.0,0.0,1095,276
30,2,2021-03-27,107,14,59.0,34.0,0.0,1019,210
31,0,2021-03-27,319,73,154.0,90.0,2.0,4132,680
31,1,2021-03-27,154,47,71.0,36.0,0.0,2166,412
31,2,2021-03-27,161,23,82.0,54.0,2.0,1943,266
32,0,2021-03-27,27,3,20.0,4.0,0.0,370,85
32,1,2021-03-27,18,3,12.0,3.0,0.0,182,47
32,2,2021-03-27,9,0,8.0,1.0,0.0,187,38
33,0,2021-03-27,395,87,252.0,52.0,4.0,4094,828
33,1,2021-03-27,228,59,132.0,35.0,2.0,2072,459
33,2,2021-03-27,166,28,119.0,17.0,2.0,2005,367
34,0,2021-03-27,303,84,180.0,39.0,0.0,3366,716
34,1,2021-03-27,164,57,92.0,15.0,0.0,1791,414
34,2,2021-03-27,135,26,85.0,24.0,0.0,1564,300
35,0,2021-03-27,355,41,197.0,109.0,8.0,2461,568
35,1,2021-03-27,175,27,99.0,46.0,3.0,1242,303
35,2,2021-03-27,177,14,96.0,62.0,5.0,1204,262
36,0,2021-03-27,65,5,32.0,27.0,1.0,792,221
36,1,2021-03-27,30,3,15.0,12.0,0.0,400,113
36,2,2021-03-27,35,2,17.0,15.0,1.0,383,106
37,0,2021-03-27,203,47,94.0,59.0,3.0,1478,381
37,1,2021-03-27,116,34,55.0,25.0,2.0,718,233
37,2,2021-03-27,86,13,38.0,34.0,1.0,758,147
38,0,2021-03-27,633,77,323.0,224.0,9.0,5911,1488
38,1,2021-03-27,321,48,152.0,118.0,3.0,2870,863
38,2,2021-03-27,310,29,170.0,105.0,6.0,3007,616
39,0,2021-03-27,71,3,31.0,35.0,2.0,1646,429
39,1,2021-03-27,37,2,14.0,20.0,1.0,753,218
39,2,2021-03-27,34,1,17.0,15.0,1.0,880,209
40,0,2021-03-27,26,3,11.0,12.0,0.0,736,217
40,1,2021-03-27,16,3,9.0,4.0,0.0,370,113
40,2,2021-03-27,10,0,2.0,8.0,0.0,365,101
41,0,2021-03-27,158,8,46.0,103.0,1.0,1109,265
41,1,2021-03-27,95,6,27.0,61.0,1.0,543,157
41,2,2021-03-27,63,2,19.0,42.0,0.0,563,108
42,0,2021-03-27,392,51,264.0,75.0,2.0,4409,1109
42,1,2021-03-27,205,33,138.0,32.0,2.0,2209,645
42,2,2021-03-27,187,18,126.0,43.0,0.0,2168,455
43,0,2021-03-27,79,2,48.0,28.0,1.0,1070,221
43,1,2021-03-27,34,2,22.0,10.0,0.0,515,128
43,2,2021-03-27,43,0,24.0,18.0,1.0,537,91
44,0,2021-03-27,286,39,176.0,71.0,0.0,2890,677
44,1,2021-03-27,141,30,87.0,24.0,0.0,1425,376
44,2,2021-03-27,143,9,87.0,47.0,0.0,1450,297
45,0,2021-03-27,271,46,105.0,116.0,4.0,2231,476
45,1,2021-03-27,153,32,66.0,53.0,2.0,1150,279
45,2,2021-03-27,116,14,37.0,63.0,2.0,1071,196
46,0,2021-03-27,47,9,14.0,23.0,1.0,289,82
46,1,2021-03-27,23,7,5.0,11.0,0.0,136,49
46,2,2021-03-27,24,2,9.0,12.0,1.0,152,33
47,0,2021-03-27,43,3,32.0,8.0,0.0,639,133
47,1,2021-03-27,18,2,16.0,0.0,0.0,320,82
47,2,2021-03-27,24,1,16.0,7.0,0.0,306,47
48,0,2021-03-27,26,3,18.0,5.0,0.0,338,99
48,1,2021-03-27,19,2,15.0,2.0,0.0,178,56
48,2,2021-03-27,7,1,3.0,3.0,0.0,157,43
49,0,2021-03-27,238,48,111.0,79.0,0.0,2539,606
49,1,2021-03-27,124,33,57.0,34.0,0.0,1231,374
49,2,2021-03-27,110,15,53.0,42.0,0.0,1288,232
50,0,2021-03-27,150,20,72.0,58.0,0.0,1072,279
50,1,2021-03-27,70,11,29.0,30.0,0.0,523,157
50,2,2021-03-27,79,9,43.0,27.0,0.0,540,119
51,0,2021-03-27,276,33,149.0,94.0,0.0,2783,770
51,1,2021-03-27,131,24,74.0,33.0,0.0,1368,429
51,2,2021-03-27,138,9,71.0,58.0,0.0,1382,333
52,0,2021-03-27,81,5,59.0,16.0,1.0,992,299
52,1,2021-03-27,34,2,26.0,6.0,0.0,466,155
52,2,2021-03-27,44,2,32.0,9.0,1.0,519,140
53,0,2021-03-27,58,7,37.0,14.0,0.0,1021,246
53,1,2021-03-27,30,3,18.0,9.0,0.0,483,134
53,2,2021-03-27,28,4,19.0,5.0,0.0,536,112
54,0,2021-03-27,371,92,198.0,80.0,1.0,3633,1028
54,1,2021-03-27,181,55,97.0,29.0,0.0,1765,590
54,2,2021-03-27,185,34,99.0,51.0,1.0,1844,432
55,0,2021-03-27,73,11,56.0,6.0,0.0,1137,324
55,1,2021-03-27,36,5,29.0,2.0,0.0,559,180
55,2,2021-03-27,35,5,26.0,4.0,0.0,576,144
56,0,2021-03-27,157,21,90.0,23.0,23.0,1497,344
56,1,2021-03-27,82,14,46.0,8.0,14.0,762,201
56,2,2021-03-27,72,6,42.0,15.0,9.0,725,141
57,0,2021-03-27,617,116,428.0,68.0,5.0,6138,2088
57,1,2021-03-27,327,77,217.0,33.0,0.0,3061,1168
57,2,2021-03-27,286,37,209.0,35.0,5.0,3039,902
58,0,2021-03-27,185,8,103.0,74.0,0.0,683,227
