dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
01,2,2022-11-28,51,2,25.0,23.0,1.0,2278,337
02,0,2022-11-28,119,7,66.0,42.0,4.0,7723,1548
02,1,2022-11-28,63,7,34.0,21.0,1.0,3668,833
02,2,2022-11-28,56,0,32.0,21.0,3.0,4015,704
03,0,2022-11-28,60,6,51.0,3.0,0.0,5414,892
03,1,2022-11-28,26,4,21.0,1.0,0.0,2577,507
03,2,2022-11-28,34,2,30.0,2.0,0.0,2775,373
04,0,2022-11-28,91,1,30.0,60.0,0.0,2407,377
04,1,2022-11-28,44,1,15.0,28.0,0.0,1169,217
04,2,2022-11-28,46,0,15.0,31.0,0.0,1202,152
05,0,2022-11-28,50,2,13.0,35.0,0.0,2822,393
05,1,2022-11-28,23,2,4.0,17.0,0.0,1392,222
05,2,2022-11-28,27,0,9.0,18.0,0.0,1404,168
06,0,2022-11-28,336,21,180.0,120.0,15.0,13182,2543
06,1,2022-11-28,138,13,74.0,44.0,7.0,6560,1467
06,2,2022-11-28,188,7,104.0,69.0,8.0,6394,1037
07,0,2022-11-28,37,0,28.0,9.0,0.0,4039,657
07,1,2022-11-28,18,0,14.0,4.0,0.0,1914,384
07,2,2022-11-28,19,0,14.0,5.0,0.0,2079,269
08,0,2022-11-28,204,0,113.0,77.0,14.0,2223,526
08,1,2022-11-28,92,0,52.0,32.0,8.0,1067,295
08,2,2022-11-28,111,0,60.0,45.0,6.0,1139,229
09,0,2022-11-28,29,4,18.0,7.0,0.0,1346,237
09,1,2022-11-28,15,3,10.0,2.0,0.0,658,123
09,2,2022-11-28,14,1,8.0,5.0,0.0,681,114
10,0,2022-11-28,49,4,35.0,7.0,3.0,3421,606
10,1,2022-11-28,34,4,26.0,3.0,1.0,1695,356
10,2,2022-11-28,14,0,9.0,3.0,2.0,1706,247
11,0,2022-11-28,98,2,48.0,44.0,4.0,3295,643
11,1,2022-11-28,42,1,23.0,16.0,2.0,1624,371
11,2,2022-11-28,55,1,24.0,28.0,2.0,1635,255
12,0,2022-11-28,74,1,41.0,31.0,1.0,2543,422
12,1,2022-11-28,27,0,18.0,8.0,1.0,1260,253
12,2,2022-11-28,46,1,23.0,22.0,0.0,1252,164
13,0,2022-11-28,676,47,383.0,240.0,6.0,44325,5933
13,1,2022-11-28,323,29,194.0,96.0,4.0,21957,3454
13,2,2022-11-28,346,18,186.0,140.0,2.0,22007,2435
14,0,2022-11-28,121,4,106.0,9.0,2.0,6690,977
14,1,2022-11-28,60,2,54.0,2.0,2.0,3146,543
14,2,2022-11-28,53,2,44.0,7.0,0.0,3405,419
15,0,2022-11-28,38,4,30.0,4.0,0.0,1587,243
15,1,2022-11-28,21,3,15.0,3.0,0.0,801,133
15,2,2022-11-28,17,1,15.0,1.0,0.0,779,106
16,0,2022-11-28,56,2,48.0,6.0,0.0,2137,338
16,1,2022-11-28,33,1,29.0,3.0,0.0,1082,200
16,2,2022-11-28,23,1,19.0,3.0,0.0,1032,135
17,0,2022-11-28,123,7,80.0,32.0,4.0,4821,783
17,1,2022-11-28,61,6,43.0,10.0,2.0,2383,476
17,2,2022-11-28,61,1,36.0,22.0,2.0,2416,305
18,0,2022-11-28,99,0,61.0,38.0,0.0,3548,742
18,1,2022-11-28,33,0,16.0,17.0,0.0,1682,414
18,2,2022-11-28,65,0,44.0,21.0,0.0,1850,327
19,0,2022-11-28,98,6,83.0,9.0,0.0,2947,394
19,1,2022-11-28,45,2,39.0,4.0,0.0,1454,218
19,2,2022-11-28,53,4,44.0,5.0,0.0,1469,173
21,0,2022-11-28,230,16,153.0,58.0,3.0,7732,1348
21,1,2022-11-28,116,12,72.0,29.0,3.0,3746,777
21,2,2022-11-28,113,4,80.0,29.0,0.0,3941,562
22,0,2022-11-28,95,1,81.0,12.0,1.0,4746,511
22,1,2022-11-28,47,1,41.0,5.0,0.0,2217,272
22,2,2022-11-28,48,0,40.0,7.0,1.0,2511,236
23,0,2022-11-28,28,4,18.0,6.0,0.0,1125,171
23,1,2022-11-28,24,4,16.0,4.0,0.0,583,105
23,2,2022-11-28,4,0,2.0,2.0,0.0,539,65
24,0,2022-11-28,136,1,102.0,33.0,0.0,3149,507
24,1,2022-11-28,72,1,58.0,13.0,0.0,1545,289
24,2,2022-11-28,64,0,44.0,20.0,0.0,1576,215
25,0,2022-11-28,76,16,55.0,1.0,4.0,4982,749
25,1,2022-11-28,36,11,24.0,0.0,1.0,2468,443
25,2,2022-11-28,39,5,30.0,1.0,3.0,2505,305
26,0,2022-11-28,101,11,72.0,14.0,4.0,6026,1190
26,1,2022-11-28,53,7,38.0,7.0,1.0,2986,706
26,2,2022-11-28,48,4,34.0,7.0,3.0,2980,467
27,0,2022-11-28,179,4,92.0,83.0,0.0,3956,757
27,1,2022-11-28,88,0,43.0,45.0,0.0,1873,429
27,2,2022-11-28,89,4,49.0,36.0,0.0,2052,321
28,0,2022-11-28,135,6,84.0,33.0,12.0,6009,785
28,1,2022-11-28,66,3,43.0,15.0,5.0,2978,422
28,2,2022-11-28,68,3,41.0,17.0,7.0,2975,360
29,0,2022-11-28,159,15,104.0,36.0,4.0,6538,722
29,1,2022-11-28,75,8,46.0,19.0,2.0,3236,425
29,2,2022-11-28,82,7,57.0,16.0,2.0,3207,288
2A,0,2022-11-28,91,3,55.0,31.0,2.0,1708,243
2A,1,2022-11-28,38,2,27.0,7.0,2.0,867,137
2A,2,2022-11-28,53,1,28.0,24.0,0.0,836,106
2B,0,2022-11-28,32,0,20.0,12.0,0.0,1680,255
2B,1,2022-11-28,15,0,9.0,6.0,0.0,902,145
2B,2,2022-11-28,17,0,11.0,6.0,0.0,773,109
30,0,2022-11-28,128,6,71.0,46.0,5.0,6563,1161
30,1,2022-11-28,62,4,38.0,19.0,1.0,3308,655
30,2,2022-11-28,66,2,33.0,27.0,4.0,3225,501
31,0,2022-11-28,266,22,113.0,111.0,20.0,13033,1462
31,1,2022-11-28,132,18,54.0,54.0,6.0,6643,868
31,2,2022-11-28,131,4,57.0,56.0,14.0,6296,586
32,0,2022-11-28,61,0,42.0,18.0,1.0,1615,241
32,1,2022-11-28,24,0,20.0,3.0,1.0,800,131
32,2,2022-11-28,37,0,22.0,15.0,0.0,807,108
33,0,2022-11-28,443,42,320.0,77.0,4.0,13670,1918
33,1,2022-11-28,248,34,168.0,45.0,1.0,6897,1081
33,2,2022-11-28,192,8,149.0,32.0,3.0,6688,828
34,0,2022-11-28,238,15,122.0,99.0,2.0,11819,1824
34,1,2022-11-28,118,10,63.0,44.0,1.0,5946,1086
34,2,2022-11-28,118,5,58.0,54.0,1.0,5824,731
35,0,2022-11-28,234,16,179.0,37.0,2.0,9759,1245
35,1,2022-11-28,100,13,71.0,16.0,0.0,4807,705
35,2,2022-11-28,133,3,107.0,21.0,2.0,4904,534
36,0,2022-11-28,56,0,29.0,27.0,0.0,2404,403
36,1,2022-11-28,22,0,11.0,11.0,0.0,1184,219
36,2,2022-11-28,34,0,18.0,16.0,0.0,1183,180
37,0,2022-11-28,126,5,58.0,61.0,2.0,4454,735
37,1,2022-11-28,65,5,26.0,33.0,1.0,2308,461
37,2,2022-11-28,60,0,31.0,28.0,1.0,2133,271
38,0,2022-11-28,455,20,263.0,157.0,15.0,15141,2573
38,1,2022-11-28,230,16,139.0,70.0,5.0,7346,1505
38,2,2022-11-28,220,4,122.0,85.0,9.0,7719,1057
39,0,2022-11-28,58,6,24.0,26.0,2.0,3807,671
39,1,2022-11-28,29,2,12.0,14.0,1.0,1750,359
39,2,2022-11-28,29,4,12.0,12.0,1.0,2035,309
40,0,2022-11-28,42,3,33.0,6.0,0.0,2572,431
40,1,2022-11-28,19,3,13.0,3.0,0.0,1298,230
40,2,2022-11-28,23,0,20.0,3.0,0.0,1269,198
41,0,2022-11-28,168,3,80.0,74.0,11.0,3562,557
41,1,2022-11-28,91,3,37.0,45.0,6.0,1704,319
41,2,2022-11-28,77,0,43.0,29.0,5.0,1840,236
42,0,2022-11-28,186,8,132.0,44.0,2.0,10628,1905
42,1,2022-11-28,86,3,62.0,21.0,0.0,5225,1114
42,2,2022-11-28,100,5,70.0,23.0,2.0,5332,779
43,0,2022-11-28,80,0,67.0,13.0,0.0,3012,414
43,1,2022-11-28,30,0,25.0,5.0,0.0,1456,240
43,2,2022-11-28,49,0,41.0,8.0,0.0,1530,171
44,0,2022-11-28,80,7,67.0,6.0,0.0,9820,1381
44,1,2022-11-28,47,3,41.0,3.0,0.0,4811,775
44,2,2022-11-28,33,4,26.0,3.0,0.0,4980,604
45,0,2022-11-28,271,24,114.0,118.0,15.0,6158,997
45,1,2022-11-28,131,16,51.0,55.0,9.0,3018,595
45,2,2022-11-28,138,8,63.0,62.0,5.0,3110,397
46,0,2022-11-28,27,0,16.0,11.0,0.0,1355,180
46,1,2022-11-28,16,0,12.0,4.0,0.0,672,111
46,2,2022-11-28,11,0,4.0,7.0,0.0,672,68
47,0,2022-11-28,32,4,24.0,4.0,0.0,2437,435
47,1,2022-11-28,15,1,11.0,3.0,0.0,1238,251
47,2,2022-11-28,17,3,13.0,1.0,0.0,1139,179
48,0,2022-11-28,10,1,6.0,3.0,0.0,721,163
48,1,2022-11-28,2,0,1.0,1.0,0.0,383,90
48,2,2022-11-28,8,1,5.0,2.0,0.0,332,72
49,0,2022-11-28,123,6,88.0,29.0,0.0,8445,1180
49,1,2022-11-28,63,3,49.0,11.0,0.0,4055,726
49,2,2022-11-28,59,3,38.0,18.0,0.0,4346,450
50,0,2022-11-28,207,0,89.0,118.0,0.0,4386,690
50,1,2022-11-28,97,0,43.0,54.0,0.0,2059,387
50,2,2022-11-28,107,0,43.0,64.0,0.0,2266,295
51,0,2022-11-28,167,16,111.0,40.0,0.0,7538,1288
51,1,2022-11-28,76,9,56.0,11.0,0.0,3694,735
51,2,2022-11-28,84,7,54.0,23.0,0.0,3737,539
52,0,2022-11-28,59,3,42.0,13.0,1.0,2688,519
52,1,2022-11-28,27,2,20.0,5.0,0.0,1265,272
52,2,2022-11-28,32,1,22.0,8.0,1.0,1393,242
53,0,2022-11-28,26,0,24.0,2.0,0.0,2798,412
53,1,2022-11-28,9,0,8.0,1.0,0.0,1356,235
53,2,2022-11-28,17,0,16.0,1.0,0.0,1435,177
54,0,2022-11-28,182,9,105.0,56.0,12.0,8703,1655
54,1,2022-11-28,84,5,56.0,19.0,4.0,4232,942
54,2,2022-11-28,95,4,48.0,36.0,7.0,4413,699
55,0,2022-11-28,79,7,62.0,7.0,3.0,2145,477
55,1,2022-11-28,35,7,24.0,3.0,1.0,1064,273
55,2,2022-11-28,42,0,36.0,4.0,2.0,1070,203
56,0,2022-11-28,101,5,74.0,21.0,1.0,5929,799
56,1,2022-11-28,38,1,32.0,5.0,0.0,2870,446
56,2,2022-11-28,62,3,42.0,16.0,1.0,3014,348
57,0,2022-11-28,305,11,216.0,66.0,12.0,13173,3187
57,1,2022-11-28,139,7,106.0,20.0,6.0,6485,1777
57,2,2022-11-28,160,4,106.0,44.0,6.0,6586,1385
58,0,2022-11-28,53,0,28.0,25.0,0.0,2457,465
58,1,2022-11-28,23,0,13.0,10.0,0.0,1175,253
58,2,2022-11-28,29,0,14.0,15.0,0.0,1250,207
59,0,2022-11-28,826,58,520.0,216.0,32.0,35303,5667
59,1,2022-11-28,360,30,238.0,76.0,16.0,17037,3104
59,2,2022-11-28,459,27,279.0,137.0,16.0,17945,2523
60,0,2022-11-28,272,7,125.0,140.0,0.0,9275,1967
60,1,2022-11-28,122,3,57.0,62.0,0.0,4470,1062
60,2,2022-11-28,147,4,67.0,76.0,0.0,4734,887
61,0,2022-11-28,95,2,50.0,43.0,0.0,4024,583
61,1,2022-11-28,40,1,23.0,16.0,0.0,1885,325
61,2,2022-11-28,54,1,26.0,27.0,0.0,2097,253
62,0,2022-11-28,221,14,112.0,86.0,9.0,14784,2619
62,1,2022-11-28,98,6,55.0,31.0,6.0,6933,1384
62,2,2022-11-28,116,8,54.0,51.0,3.0,7664,1210
63,0,2022-11-28,203,7,144.0,44.0,8.0,6168,1175
63,1,2022-11-28,90,5,65.0,15.0,5.0,2964,662
63,2,2022-11-28,105,1,73.0,29.0,2.0,3154,509
64,0,2022-11-28,171,8,82.0,74.0,7.0,5671,852
64,1,2022-11-28,88,4,42.0,39.0,3.0,2869,472
64,2,2022-11-28,81,4,40.0,33.0,4.0,2773,378
65,0,2022-11-28,126,9,87.0,29.0,1.0,3420,446
65,1,2022-11-28,63,6,47.0,10.0,0.0,1643,231
65,2,2022-11-28,63,3,40.0,19.0,1.0,1766,215
66,0,2022-11-28,122,7,56.0,26.0,33.0,4587,832
66,1,2022-11-28,61,2,28.0,12.0,19.0,2358,487
66,2,2022-11-28,58,5,27.0,14.0,12.0,2208,342
67,0,2022-11-28,236,24,133.0,68.0,11.0,13363,2390
67,1,2022-11-28,104,15,60.0,23.0,6.0,6720,1327
67,2,2022-11-28,129,9,71.0,45.0,4.0,6589,1052
68,0,2022-11-28,285,15,172.0,87.0,11.0,12785,2204
68,1,2022-11-28,123,11,78.0,29.0,5.0,6245,1253
68,2,2022-11-28,160,4,94.0,57.0,5.0,6500,946
69,0,2022-11-28,464,49,320.0,65.0,30.0,26472,4387
69,1,2022-11-28,203,30,131.0,29.0,13.0,12925,2561
69,2,2022-11-28,244,18,176.0,34.0,16.0,13214,1779
70,0,2022-11-28,53,3,37.0,10.0,3.0,2614,405
70,1,2022-11-28,27,3,17.0,5.0,2.0,1291,233
70,2,2022-11-28,26,0,20.0,5.0,1.0,1317,171
71,0,2022-11-28,201,5,137.0,54.0,5.0,9112,1493
71,1,2022-11-28,95,5,66.0,21.0,3.0,4222,821
71,2,2022-11-28,106,0,71.0,33.0,2.0,4814,663
72,0,2022-11-28,114,4,96.0,14.0,0.0,6076,879
72,1,2022-11-28,57,4,50.0,3.0,0.0,2921,503
72,2,2022-11-28,56,0,45.0,11.0,0.0,3143,374
73,0,2022-11-28,96,7,61.0,16.0,12.0,6612,1033
73,1,2022-11-28,42,1,25.0,7.0,9.0,3255,590
73,2,2022-11-28,52,6,34.0,9.0,3.0,3326,440
74,0,2022-11-28,201,7,132.0,57.0,5.0,10005,1525
74,1,2022-11-28,91,5,60.0,23.0,3.0,5057,900
74,2,2022-11-28,109,2,71.0,34.0,2.0,4876,610
75,0,2022-11-28,1077,83,692.0,293.0,9.0,36782,6270
75,1,2022-11-28,461,56,289.0,112.0,4.0,18909,3852
75,2,2022-11-28,604,27,396.0,176.0,5.0,17573,2383
76,0,2022-11-28,365,17,191.0,114.0,43.0,14873,2303
76,1,2022-11-28,157,7,88.0,44.0,18.0,7092,1256
76,2,2022-11-28,203,9,103.0,69.0,22.0,7678,1035
77,0,2022-11-28,313,22,133.0,152.0,6.0,16348,2922
77,1,2022-11-28,145,14,68.0,60.0,3.0,8054,1640
77,2,2022-11-28,167,8,64.0,92.0,3.0,8204,1263
78,0,2022-11-28,645,37,411.0,170.0,27.0,14751,2579
78,1,2022-11-28,297,26,185.0,75.0,11.0,7181,1504
78,2,2022-11-28,334,11,216.0,93.0,14.0,7465,1069
79,0,2022-11-28,122,10,97.0,14.0,1.0,3120,438
79,1,2022-11-28,56,6,42.0,8.0,0.0,1450,249
79,2,2022-11-28,65,4,54.0,6.0,1.0,1644,186
80,0,2022-11-28,199,7,116.0,69.0,7.0,5228,1202
80,1,2022-11-28,91,5,59.0,23.0,4.0,2574,673
80,2,2022-11-28,105,2,55.0,46.0,2.0,2546,509
81,0,2022-11-28,48,2,23.0,22.0,1.0,3275,625
81,1,2022-11-28,22,2,8.0,12.0,0.0,1641,377
81,2,2022-11-28,25,0,14.0,10.0,1.0,1618,247
82,0,2022-11-28,72,1,29.0,42.0,0.0,2374,392
82,1,2022-11-28,35,0,14.0,21.0,0.0,1244,205
82,2,2022-11-28,37,1,15.0,21.0,0.0,1103,179
83,0,2022-11-28,300,22,182.0,94.0,2.0,13915,2656
83,1,2022-11-28,141,14,84.0,42.0,1.0,6847,1535
83,2,2022-11-28,156,7,96.0,52.0,1.0,6925,1102
84,0,2022-11-28,179,1,121.0,56.0,1.0,9534,1559
84,1,2022-11-28,89,1,65.0,23.0,0.0,4642,877
84,2,2022-11-28,87,0,55.0,31.0,1.0,4785,659
85,0,2022-11-28,38,4,26.0,7.0,1.0,3823,538
85,1,2022-11-28,19,3,12.0,4.0,0.0,1917,333
85,2,2022-11-28,19,1,14.0,3.0,1.0,1801,185
86,0,2022-11-28,87,0,66.0,21.0,0.0,3884,498
86,1,2022-11-28,52,0,43.0,9.0,0.0,1962,281
86,2,2022-11-28,35,0,23.0,12.0,0.0,1897,213
87,0,2022-11-28,51,1,40.0,10.0,0.0,2362,488
87,1,2022-11-28,23,0,20.0,3.0,0.0,1111,285
87,2,2022-11-28,28,1,20.0,7.0,0.0,1239,202
88,0,2022-11-28,124,4,100.0,20.0,0.0,6190,1149
88,1,2022-11-28,48,3,41.0,4.0,0.0,2861,624
88,2,2022-11-28,74,1,57.0,16.0,0.0,3293,519
89,0,2022-11-28,163,8,104.0,51.0,0.0,4904,949
89,1,2022-11-28,69,6,46.0,17.0,0.0,2306,521
89,2,2022-11-28,92,2,58.0,32.0,0.0,2553,422
90,0,2022-11-28,82,4,63.0,15.0,0.0,4550,934
90,1,2022-11-28,38,2,31.0,5.0,0.0,2235,546
90,2,2022-11-28,44,2,32.0,10.0,0.0,2313,388
91,0,2022-11-28,355,20,156.0,163.0,16.0,16966,2644
91,1,2022-11-28,142,14,75.0,50.0,3.0,7995,1454
91,2,2022-11-28,208,6,80.0,109.0,13.0,8213,1119
92,0,2022-11-28,769,59,377.0,306.0,27.0,23777,3586
92,1,2022-11-28,352,41,183.0,121.0,7.0,11950,2057
92,2,2022-11-28,379,17,183.0,164.0,15.0,11593,1501
93,0,2022-11-28,952,45,356.0,516.0,35.0,20481,3168
93,1,2022-11-28,435,29,157.0,236.0,13.0,10411,1840
93,2,2022-11-28,492,15,187.0,277.0,13.0,9775,1287
94,0,2022-11-28,615,29,357.0,194.0,35.0,22912,3957
94,1,2022-11-28,259,10,152.0,78.0,19.0,11214,2217
94,2,2022-11-28,336,19,195.0,107.0,15.0,11402,1698
95,0,2022-11-28,356,13,205.0,129.0,9.0,15649,2746
95,1,2022-11-28,147,7,90.0,45.0,5.0,7829,1624
95,2,2022-11-28,207,6,115.0,82.0,4.0,7672,1102
971,0,2022-11-28,31,4,22.0,5.0,0.0,5186,1102
971,1,2022-11-28,11,3,8.0,0.0,0.0,2636,614
971,2,2022-11-28,20,1,14.0,5.0,0.0,2520,484
972,0,2022-11-28,46,3,35.0,8.0,0.0,4508,1073
972,1,2022-11-28,27,3,19.0,5.0,0.0,2184,590
972,2,2022-11-28,17,0,14.0,3.0,0.0,2287,475
973,0,2022-11-28,20,3,15.0,2.0,0.0,6166,402
973,1,2022-11-28,4,1,2.0,1.0,0.0,2368,235
973,2,2022-11-28,14,2,11.0,1.0,0.0,3769,165
974,0,2022-11-28,110,4,32.0,74.0,0.0,8373,943
974,1,2022-11-28,55,2,18.0,35.0,0.0,3913,523
974,2,2022-11-28,53,2,13.0,38.0,0.0,4406,414
976,0,2022-11-28,8,0,8.0,0.0,0.0,1703,163
976,1,2022-11-28,5,0,5.0,0.0,0.0,709,100
976,2,2022-11-28,3,0,3.0,0.0,0.0,969,61
978,0,2022-11-28,0,0,0.0,0.0,0.0,0,0
978,1,2022-11-28,0,0,0.0,0.0,0.0,0,0
01,0,2022-11-29,89,2,46.0,39.0,2.0,4526,814
01,1,2022-11-29,36,0,20.0,15.0,1.0,2213,474
01,2,2022-11-29,52,2,26.0,23.0,1.0,2278,337
02,0,2022-11-29,122,9,69.0,39.0,5.0,7740,1553
02,1,2022-11-29,62,9,34.0,18.0,1.0,3676,838
02,2,2022-11-29,60,0,35.0,21.0,4.0,4024,704
03,0,2022-11-29,65,6,55.0,3.0,1.0,5421,892
03,1,2022-11-29,27,4,22.0,1.0,0.0,2581,507
03,2,2022-11-29,38,2,33.0,2.0,1.0,2778,373
04,0,2022-11-29,94,1,33.0,60.0,0.0,2417,377
04,1,2022-11-29,46,1,17.0,28.0,0.0,1175,217
04,2,2022-11-29,47,0,16.0,31.0,0.0,1206,152
05,0,2022-11-29,52,2,15.0,35.0,0.0,2822,393
05,1,2022-11-29,24,2,5.0,17.0,0.0,1392,222
05,2,2022-11-29,28,0,10.0,18.0,0.0,1404,168
06,0,2022-11-29,354,24,195.0,120.0,15.0,13190,2543
06,1,2022-11-29,150,15,84.0,44.0,7.0,6564,1467
06,2,2022-11-29,194,8,109.0,69.0,8.0,6398,1037
07,0,2022-11-29,52,1,42.0,9.0,0.0,4041,657
07,1,2022-11-29,31,1,26.0,4.0,0.0,1916,384
07,2,2022-11-29,21,0,16.0,5.0,0.0,2079,269
08,0,2022-11-29,204,0,113.0,77.0,14.0,2223,526
08,1,2022-11-29,92,0,52.0,32.0,8.0,1067,295
08,2,2022-11-29,111,0,60.0,45.0,6.0,1139,229
09,0,2022-11-29,28,4,17.0,7.0,0.0,1350,238
09,1,2022-11-29,13,2,9.0,2.0,0.0,661,123
09,2,2022-11-29,15,2,8.0,5.0,0.0,682,115
10,0,2022-11-29,50,4,35.0,8.0,3.0,3422,606
10,1,2022-11-29,35,4,26.0,4.0,1.0,1695,356
10,2,2022-11-29,14,0,9.0,3.0,2.0,1707,247
11,0,2022-11-29,103,2,53.0,44.0,4.0,3297,644
11,1,2022-11-29,44,1,25.0,16.0,2.0,1625,371
11,2,2022-11-29,58,1,27.0,28.0,2.0,1636,256
12,0,2022-11-29,87,2,46.0,35.0,4.0,2547,423
12,1,2022-11-29,29,0,19.0,9.0,1.0,1264,254
12,2,2022-11-29,57,2,27.0,25.0,3.0,1252,164
13,0,2022-11-29,703,47,386.0,263.0,7.0,44370,5936
13,1,2022-11-29,335,29,197.0,104.0,5.0,21977,3456
13,2,2022-11-29,360,18,186.0,154.0,2.0,22032,2436
14,0,2022-11-29,139,4,124.0,9.0,2.0,6695,978
14,1,2022-11-29,71,2,65.0,2.0,2.0,3147,544
14,2,2022-11-29,59,2,50.0,7.0,0.0,3409,419
15,0,2022-11-29,41,5,31.0,5.0,0.0,1591,244
15,1,2022-11-29,22,4,15.0,3.0,0.0,804,134
15,2,2022-11-29,19,1,16.0,2.0,0.0,780,106
16,0,2022-11-29,54,1,47.0,6.0,0.0,2140,339
16,1,2022-11-29,31,1,27.0,3.0,0.0,1084,201
16,2,2022-11-29,23,0,20.0,3.0,0.0,1033,135
17,0,2022-11-29,123,6,81.0,32.0,4.0,4827,784
17,1,2022-11-29,60,5,43.0,10.0,2.0,2388,476
17,2,2022-11-29,62,1,37.0,22.0,2.0,2417,306
18,0,2022-11-29,103,0,65.0,38.0,0.0,3552,742
18,1,2022-11-29,35,0,19.0,16.0,0.0,1685,414
18,2,2022-11-29,67,0,45.0,22.0,0.0,1851,327
19,0,2022-11-29,99,5,82.0,12.0,0.0,2955,394
19,1,2022-11-29,46,2,39.0,5.0,0.0,1458,218
19,2,2022-11-29,53,3,43.0,7.0,0.0,1473,173
21,0,2022-11-29,222,16,146.0,57.0,3.0,7751,1350
21,1,2022-11-29,111,12,67.0,29.0,3.0,3753,778
21,2,2022-11-29,110,4,78.0,28.0,0.0,3953,563
22,0,2022-11-29,90,1,76.0,12.0,1.0,4766,512
22,1,2022-11-29,50,1,44.0,5.0,0.0,2223,272
22,2,2022-11-29,40,0,32.0,7.0,1.0,2525,237
23,0,2022-11-29,29,3,20.0,6.0,0.0,1125,171
23,1,2022-11-29,24,3,17.0,4.0,0.0,583,105
23,2,2022-11-29,5,0,3.0,2.0,0.0,539,65
24,0,2022-11-29,142,2,104.0,36.0,0.0,3165,508
24,1,2022-11-29,74,1,58.0,15.0,0.0,1554,290
24,2,2022-11-29,68,1,46.0,21.0,0.0,1583,215
25,0,2022-11-29,75,18,52.0,1.0,4.0,4990,751
25,1,2022-11-29,36,12,23.0,0.0,1.0,2472,445
25,2,2022-11-29,39,6,29.0,1.0,3.0,2509,305
26,0,2022-11-29,99,6,75.0,14.0,4.0,6044,1193
26,1,2022-11-29,45,5,32.0,7.0,1.0,2998,708
26,2,2022-11-29,54,1,43.0,7.0,3.0,2986,468
27,0,2022-11-29,163,4,93.0,66.0,0.0,3977,759
27,1,2022-11-29,78,0,41.0,37.0,0.0,1887,429
27,2,2022-11-29,85,4,52.0,29.0,0.0,2057,323
28,0,2022-11-29,134,8,78.0,36.0,12.0,6013,787
28,1,2022-11-29,66,3,41.0,17.0,5.0,2979,423
28,2,2022-11-29,67,5,37.0,18.0,7.0,2978,361
29,0,2022-11-29,166,12,111.0,39.0,4.0,6556,724
29,1,2022-11-29,79,6,49.0,22.0,2.0,3245,425
29,2,2022-11-29,83,5,60.0,16.0,2.0,3216,290
2A,0,2022-11-29,94,2,58.0,32.0,2.0,1711,243
2A,1,2022-11-29,39,2,28.0,7.0,2.0,868,137
2A,2,2022-11-29,55,0,30.0,25.0,0.0,838,106
2B,0,2022-11-29,35,0,23.0,12.0,0.0,1681,255
2B,1,2022-11-29,18,0,12.0,6.0,0.0,902,145
2B,2,2022-11-29,17,0,11.0,6.0,0.0,774,109
30,0,2022-11-29,126,6,69.0,46.0,5.0,6566,1162
30,1,2022-11-29,61,4,37.0,19.0,1.0,3310,655
30,2,2022-11-29,65,2,32.0,27.0,4.0,3226,502
31,0,2022-11-29,293,23,139.0,111.0,20.0,13049,1462
31,1,2022-11-29,146,16,72.0,52.0,6.0,6651,868
31,2,2022-11-29,144,7,65.0,58.0,14.0,6304,586
32,0,2022-11-29,61,0,39.0,21.0,1.0,1623,241
32,1,2022-11-29,25,0,20.0,4.0,1.0,803,131
32,2,2022-11-29,36,0,19.0,17.0,0.0,812,108
33,0,2022-11-29,466,42,338.0,78.0,8.0,13682,1919
33,1,2022-11-29,257,36,177.0,43.0,1.0,6904,1081
33,2,2022-11-29,204,6,156.0,35.0,7.0,6693,829
34,0,2022-11-29,227,19,117.0,89.0,2.0,11847,1826
34,1,2022-11-29,115,14,62.0,38.0,1.0,5961,1087
34,2,2022-11-29,110,5,54.0,50.0,1.0,5837,732
35,0,2022-11-29,223,16,169.0,36.0,2.0,9777,1246
35,1,2022-11-29,97,13,69.0,15.0,0.0,4815,705
35,2,2022-11-29,125,3,99.0,21.0,2.0,4914,535
36,0,2022-11-29,74,0,41.0,33.0,0.0,2408,403
36,1,2022-11-29,31,0,17.0,14.0,0.0,1186,219
36,2,2022-11-29,43,0,24.0,19.0,0.0,1185,180
37,0,2022-11-29,132,6,63.0,61.0,2.0,4459,735
37,1,2022-11-29,69,5,30.0,33.0,1.0,2309,461
37,2,2022-11-29,62,1,32.0,28.0,1.0,2137,271
38,0,2022-11-29,407,16,222.0,154.0,15.0,15215,2573
38,1,2022-11-29,199,12,115.0,67.0,5.0,7388,1505
38,2,2022-11-29,203,4,105.0,85.0,9.0,7750,1057
39,0,2022-11-29,77,5,30.0,31.0,11.0,3811,672
39,1,2022-11-29,40,2,15.0,15.0,8.0,1750,360
39,2,2022-11-29,37,3,15.0,16.0,3.0,2039,309
40,0,2022-11-29,49,3,40.0,6.0,0.0,2573,431
40,1,2022-11-29,25,3,19.0,3.0,0.0,1298,230
40,2,2022-11-29,24,0,21.0,3.0,0.0,1270,198
41,0,2022-11-29,167,7,76.0,73.0,11.0,3569,559
41,1,2022-11-29,92,5,37.0,44.0,6.0,1707,321
41,2,2022-11-29,75,2,39.0,29.0,5.0,1844,236
42,0,2022-11-29,198,10,135.0,44.0,9.0,10641,1905
42,1,2022-11-29,96,5,66.0,21.0,4.0,5232,1114
42,2,2022-11-29,102,5,69.0,23.0,5.0,5338,779
43,0,2022-11-29,83,0,69.0,14.0,0.0,3021,414
